id,entry_date,platform,chart,track_title,artist,rank,did,drive_link,sort_order,created_at
2490,2026-02-20,Tiktok,TIKTOK BREAKOUT,Xuân Phát Tài - Remix,"Beeboss, Dương Khang",20,,,,2026-08-14T03:58:17.738453+00:00
2493,2026-02-20,Tiktok,TIKTOK HOT,Anh Này Là Của Tui,"Pinky Vanh, Hoa Vũ",6,,,,2026-08-14T03:58:17.738453+00:00
2492,2026-02-20,Tiktok,TIKTOK HOT,Tết Bình An (Rumba),Như Bee,2,,,,2026-08-14T03:58:17.738453+00:00
2494,2026-02-20,Tiktok,TIKTOK HOT,Tết Là Phải Đi Về Nhà,Dương Ái Vy,11,,,,2026-08-14T03:58:17.738453+00:00
2495,2026-02-20,Tiktok,TIKTOK HOT,Tết Vui Nha (Việt Còi Remix),Út Nhị Mino,15,,,,2026-08-14T03:58:17.738453+00:00
2484,2026-02-20,Tiktok,TIKTOK POPULAR,Chúc Mừng Năm Mới - Remix,"Trường Hải, CT",9,,,,2026-08-14T03:58:17.738453+00:00
2476,2026-02-20,Tiktok,TIKTOK POPULAR,Kìa Tết Đang Sang,"Như Bee, HTM",13,,,,2026-08-14T03:58:17.738453+00:00
2477,2026-02-20,Tiktok,TIKTOK POPULAR,Mùa Xuân Ơi,"Beeboss, Châu Ngọc Lan",10,,,,2026-08-14T03:58:17.738453+00:00
2481,2026-02-20,Tiktok,TIKTOK POPULAR,Ngày xuân long phụng sum vầy,Dương Jun,21,,,,2026-08-14T03:58:17.738453+00:00
2480,2026-02-20,Tiktok,TIKTOK POPULAR,Như Hoa Mùa Xuân (Remix),"Bảo Trân Đặng, CT",31,,,,2026-08-14T03:58:17.738453+00:00
2478,2026-02-20,Tiktok,TIKTOK POPULAR,Tết Bình An (Rumba),Như Bee,1,,,,2026-08-14T03:58:17.738453+00:00
2483,2026-02-20,Tiktok,TIKTOK POPULAR,Tết Là Tết (Remix),"Bảo Trân Đặng, CT",2,,,,2026-08-14T03:58:17.738453+00:00
2479,2026-02-20,Tiktok,TIKTOK POPULAR,Tết Vui Nha (Việt Còi Remix),Út Nhị Mino,16,,,,2026-08-14T03:58:17.738453+00:00
2489,2026-02-20,Tiktok,TIKTOK POPULAR,Tết Đến Tết Về - Bibo Remix,Dương Ái Vy & HTM,89,,,,2026-08-14T03:58:17.738453+00:00
2482,2026-02-20,Tiktok,TIKTOK POPULAR,Xuân Phát Tài - Remix,"Beeboss, Dương Khang",56,,,,2026-08-14T03:58:17.738453+00:00
2486,2026-02-20,Tiktok,TIKTOK POPULAR,Xuân Phát Tài - Remix,"Bảo Trân Đặng, CT",56,,,,2026-08-14T03:58:17.738453+00:00
2485,2026-02-20,Tiktok,TIKTOK POPULAR,Xuân Phát Tài - Remix,DUCATI REMIX,24,,,,2026-08-14T03:58:17.738453+00:00
2488,2026-02-20,Tiktok,TIKTOK POPULAR,Xuân Yêu Thương - Remix,"Bảo Trân Đặng, CT",9,,,,2026-08-14T03:58:17.738453+00:00
2487,2026-02-20,Tiktok,TIKTOK POPULAR,Ăn Tết Lớn Nha - Sinkra Remix,Jena,2,,,,2026-08-14T03:58:17.738453+00:00
2473,2026-02-20,Apple,Vietnam iTunes Top Songs,50 Năm Về Sau,"F47, meChill & Đặng Thanh Tuyền",7,,,,2026-08-14T03:58:17.738453+00:00
2475,2026-02-20,Apple,Vietnam iTunes Top Songs,50 Năm Về Sau,meChill & Đặng Thanh Tuyền,47,,,,2026-08-14T03:58:17.738453+00:00
2474,2026-02-20,Apple,Vietnam iTunes Top Songs,50 Năm Về Sau (NamCon Remix),"meChill, Nam Con",58,,,,2026-08-14T03:58:17.738453+00:00
2443,2026-02-20,Spotify,WEEKLY TOP ALBUM Tuần,Để Leo Một Ngọn Núi,Tùng,117,,,,2026-08-14T03:58:17.738453+00:00
2445,2026-02-20,Spotify,WEEKLY TOP SONG,50 Năm Về Sau,"F47, meChill & Đặng Thanh Tuyền",167,,,,2026-08-14T03:58:17.738453+00:00
2444,2026-02-20,Spotify,WEEKLY TOP SONG,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",30,,,,2026-08-14T03:58:17.738453+00:00
2497,2026-02-20,YOUTUBE,YOUTUBE CHART | TOP VIDEO,Hôn Lễ Của Em,"Hiền Hồ, Trọng Nhân",5,,,,2026-08-14T03:58:17.738453+00:00
2498,2026-02-20,YOUTUBE,YOUTUBE CHART | TOP VIDEO,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",6,,,,2026-08-14T03:58:17.738453+00:00
2499,2026-02-20,YOUTUBE,YOUTUBE CHART | TOP VIDEO,Đủ Nắng Hoa Sẽ Nở,Văn Mai Hương & (S)TRONG & Phùng Khánh Linh,18,,,,2026-08-14T03:58:17.738453+00:00
2496,2026-02-20,YOUTUBE,YOUTUBE MUSIC CHART | TOP SONGS WEEKLY,Viết Tiếp Câu Chuyện Tri Ân,"Võ Hạ Trâm, Nguyen Van Chung",12,,,,2026-08-14T03:58:17.738453+00:00
2426,2026-02-20,Zing,ZingCharts,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",5,,,,2026-08-14T03:58:17.738453+00:00
2429,2026-02-20,Zing,ZingCharts,50 Năm Về Sau (NamCon Remix),"meChill, Nam Con",41,,,,2026-08-14T03:58:17.738453+00:00
2430,2026-02-20,Zing,ZingCharts,Anh Thua Anh Ta,Gia Huy Singer,38,,,,2026-08-14T03:58:17.738453+00:00
2428,2026-02-20,Zing,ZingCharts,Cưới Tết,"Nal, CT",77,,,,2026-08-14T03:58:17.738453+00:00
2427,2026-02-20,Zing,ZingCharts,Hôn Lễ Của Em,"Hiền Hồ, Trọng Nhân",31,,,,2026-08-14T03:58:17.738453+00:00
2424,2026-02-20,Zing,ZingCharts,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",1,,,,2026-08-14T03:58:17.738453+00:00
2433,2026-02-20,Zing,ZingCharts,Muốn Cua Anh Làm Bồ,"Dương Ái Vy, HTM",93,,,,2026-08-14T03:58:17.738453+00:00
2432,2026-02-20,Zing,ZingCharts,Nỗi Đau Giữa Hoà Bình,"Hoà Minzy, Nguyễn Văn Chung",73,,,,2026-08-14T03:58:17.738453+00:00
2425,2026-02-20,Zing,ZingCharts,Thiệp Hồng Sai Tên,Nguyễn Thành Đạt,4,,,,2026-08-14T03:58:17.738453+00:00
2431,2026-02-20,Zing,ZingCharts,Thiệp Hồng Sai Tên (Remix) [Version 2],"Nguyễn Thành Đạt, BMT Music",72,,,,2026-08-14T03:58:17.738453+00:00
2551,2026-02-21,Apple,Apple Daily Album,LK Nhạc Trữ Tình Bolero Hay Nhất,Beeboss & Tuấn Chung,143,,,,2026-08-14T03:58:17.738453+00:00
2545,2026-02-21,Apple,Apple Daily Album,"Liên Khúc Nhạc Xuân , Nhạc Tết Remix Hay Nhất Chúc Mừng Năm Mới","Beeboss, Châu Ngọc Lan",9,,,,2026-08-14T03:58:17.738453+00:00
2544,2026-02-21,Apple,Apple Daily Album,"Liên Khúc Nhạc Xuân 2025, Nhạc Tết 2025 Hay Nhất Chúc Mừng Năm Mới Ất Tỵ",Dương Jun,2,,,,2026-08-14T03:58:17.738453+00:00
2547,2026-02-21,Apple,Apple Daily Album,Liên Khúc Nhạc Xuân Remix Hay Nhất Nghe Là Thấy Tết,Dương Jun,42,,,,2026-08-14T03:58:17.738453+00:00
2548,2026-02-21,Apple,Apple Daily Album,"Liên khúc Nhạc Xuân Remix, nhạc Tết Remixx Bas Căng Sôi Động Đón Tết","Beeboss, Châu Ngọc Lan",80,,,,2026-08-14T03:58:17.738453+00:00
2549,2026-02-21,Apple,Apple Daily Album,Nhạc tết Chill nghe là muốn về sum vầy với gia đình,Minz,60,,,,2026-08-14T03:58:17.738453+00:00
2550,2026-02-21,Apple,Apple Daily Album,Trong,Trang,53,,,,2026-08-14T03:58:17.738453+00:00
2552,2026-02-21,Apple,Apple Daily Album,Tuyển Tập Nhạc tết Hay Nhất,Minz & Dương Jun,195,,,,2026-08-14T03:58:17.738453+00:00
2546,2026-02-21,Apple,Apple Daily Album,Wechoice Awards 2025,Various Artists,26,,,,2026-08-14T03:58:17.738453+00:00
2541,2026-02-21,Apple,Apple Playlist | Vietnam Ơi,CHUỒN CHUỒN (bay thấp),Tùng,106,,,,2026-08-14T03:58:17.738453+00:00
2540,2026-02-21,Apple,Apple Playlist | Vietnam Ơi,Nụ cười của một người lạ,TRANG,56,,,,2026-08-14T03:58:17.738453+00:00
2539,2026-02-21,Apple,Apple Playlist | Vietnam Ơi,Xuân Ca,CHICHA22 & CHARLES. & Kim Chi Sun,11,,,,2026-08-14T03:58:17.738453+00:00
2543,2026-02-21,Apple,Apple Playlist | Vietnam Ơi,Đậu Thần,Dreamwork,157,,,,2026-08-14T03:58:17.738453+00:00
2542,2026-02-21,Apple,Apple Playlist | Vietnam Ơi,ĐẶT TRÁI TIM LÊN BÀN,Tùng,148,,,,2026-08-14T03:58:17.738453+00:00
2520,2026-02-21,Zing,BXH NHẠC MỚI,Chuyện Người Đắp Chiếu (Lofi),"Hoàng Y Nhung, V2T",75,,,,2026-08-14T03:58:17.738453+00:00
2521,2026-02-21,Zing,BXH NHẠC MỚI,Chuyện Người Đắp Chiếu (Remix),"ANY, V2T Media",66,,,,2026-08-14T03:58:17.738453+00:00
2517,2026-02-21,Zing,BXH NHẠC MỚI,"Có Công Mài ""Sắc"" (Remix)",Ngô Lan Hương,35,,,,2026-08-14T03:58:17.738453+00:00
2514,2026-02-21,Zing,BXH NHẠC MỚI,Hôn Lễ Của Em,"Hiền Hồ, Trọng Nhân",16,,,,2026-08-14T03:58:17.738453+00:00
2516,2026-02-21,Zing,BXH NHẠC MỚI,Thiệp Hồng Sai Tên,Đan Trường,41,,,,2026-08-14T03:58:17.738453+00:00
2519,2026-02-21,Zing,BXH NHẠC MỚI,Tết Xưa,"Nal, CT",46,,,,2026-08-14T03:58:17.738453+00:00
2518,2026-02-21,Zing,BXH NHẠC MỚI,Vị Tết,"Thoại Nghi, ICM",29,,,,2026-08-14T03:58:17.738453+00:00
2515,2026-02-21,Zing,BXH NHẠC MỚI,Xuân Ca,CHICHA22 & CHARLES. & Kim Chi Sun,21,,,,2026-08-14T03:58:17.738453+00:00
2522,2026-02-21,Zing,BXH NHẠC MỚI,Đủ Nắng Hoa Sẽ Nở,"Văn Mai Hương,(S)trong, Phùng Khánh Linh",38,,,,2026-08-14T03:58:17.738453+00:00
2527,2026-02-21,Spotify,DAILY TOP SONG,50 Năm Về Sau,"F47, meChill & Đặng Thanh Tuyền",168,,,,2026-08-14T03:58:17.738453+00:00
2526,2026-02-21,Spotify,DAILY TOP SONG,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",100,,,,2026-08-14T03:58:17.738453+00:00
2529,2026-02-21,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",16,,,,2026-08-14T03:58:17.738453+00:00
2531,2026-02-21,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"Mechill, Đặng Thanh Tuyền",81,,,,2026-08-14T03:58:17.738453+00:00
2532,2026-02-21,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau (NamCon Remix),"meChill, Nam Con",86,,,,2026-08-14T03:58:17.738453+00:00
2528,2026-02-21,Spotify,DAILY VIRAL SONGs,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",11,,,,2026-08-14T03:58:17.738453+00:00
2530,2026-02-21,Spotify,DAILY VIRAL SONGs,label khác - Thiệp Hồng Sai Tên (Tino Remix),"Thiên Tài, Meme Media",19,,,,2026-08-14T03:58:17.738453+00:00
2533,2026-02-21,Spotify,HA NOI,Đủ Nắng Hoa Sẽ Nở,"Văn Mai Hương, (S)TRONG, Phùng Khánh Linh",38,,,,2026-08-14T03:58:17.738453+00:00
2534,2026-02-21,Spotify,Spotify Playlist | Fresh Find Vietnam,Lâu Rồi Mới Đậm Sâu,JBEE7,60,,,,2026-08-14T03:58:17.738453+00:00
2536,2026-02-21,Spotify,Spotify Playlist | Fresh Find Vietnam,Thương Người Có Người Thương,Po Bae,71,,,,2026-08-14T03:58:17.738453+00:00
2535,2026-02-21,Spotify,Spotify Playlist | Fresh Find Vietnam,Ông Già Tuyết,Jackie Njine,68,,,,2026-08-14T03:58:17.738453+00:00
2538,2026-02-21,Spotify,Spotify Playlist | Vsound Ngay Lúc Này,Hoa Ban Nhỏ Bé,Min & Bùi Công Nam & VƯƠNG BÌNH & Kai Đinh,54,,,,2026-08-14T03:58:17.738453+00:00
2537,2026-02-21,Spotify,Spotify Playlist | Vsound Ngay Lúc Này,Đủ Nắng Hoa Sẽ Nở,Văn Mai Hương & (S)TRONG & Phùng Khánh Linh,59,,,,2026-08-14T03:58:17.738453+00:00
2555,2026-02-21,Tiktok,TIKTOK BREAKOUT,Vui Như Tết - Remix,"Bảo Trân Đặng, CT",20,,,,2026-08-14T03:58:17.738453+00:00
2556,2026-02-21,Tiktok,TIKTOK HOT,Anh Này Là Của Tui (Hchun Remix),"Pinky Vanh, Hoa Vũ",2,,,,2026-08-14T03:58:17.738453+00:00
2557,2026-02-21,Tiktok,TIKTOK HOT,Bên Nhau Cả Đời,"Bảo Trân Đặng, CT",6,,,,2026-08-14T03:58:17.738453+00:00
2558,2026-02-21,Tiktok,TIKTOK HOT,Tết Bình An (Rumba),Như Bee,11,,,,2026-08-14T03:58:17.738453+00:00
2560,2026-02-21,Tiktok,TIKTOK HOT,tết là phái đi về nhà,Dương Ái Vy,17,,,,2026-08-14T03:58:17.738453+00:00
2559,2026-02-21,Tiktok,TIKTOK HOT,tết là tết sum vầy,20x,15,,,,2026-08-14T03:58:17.738453+00:00
2553,2026-02-21,Tiktok,TIKTOK POPULAR,Bên Em Mùa Xuân - Cha Cha Cha,"Bảo Trân Đặng, CT",99,,,,2026-08-14T03:58:17.738453+00:00
2554,2026-02-21,Tiktok,TIKTOK POPULAR,Xuân Họp Mặt - Remix,"Bảo Trân Đặng, CT",61,,,,2026-08-14T03:58:17.738453+00:00
2523,2026-02-21,Spotify,WEEKLY TOP ALBUM Tuần,Để Leo Một Ngọn Núi,Tùng,117,,,,2026-08-14T03:58:17.738453+00:00
2525,2026-02-21,Spotify,WEEKLY TOP SONG,50 Năm Về Sau,"F47, meChill & Đặng Thanh Tuyền",167,,,,2026-08-14T03:58:17.738453+00:00
2524,2026-02-21,Spotify,WEEKLY TOP SONG,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",30,,,,2026-08-14T03:58:17.738453+00:00
2506,2026-02-21,Zing,ZingCharts,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",6,,,,2026-08-14T03:58:17.738453+00:00
2509,2026-02-21,Zing,ZingCharts,50 Năm Về Sau (NamCon Remix),"meChill, Nam Con",69,,,,2026-08-14T03:58:17.738453+00:00
2510,2026-02-21,Zing,ZingCharts,Anh Thua Anh Ta,Gia Huy Singer,74,,,,2026-08-14T03:58:17.738453+00:00
2508,2026-02-21,Zing,ZingCharts,Cưới Tết,"Nal, CT",33,,,,2026-08-14T03:58:17.738453+00:00
2507,2026-02-21,Zing,ZingCharts,Hôn Lễ Của Em,"Hiền Hồ, Trọng Nhân",53,,,,2026-08-14T03:58:17.738453+00:00
2504,2026-02-21,Zing,ZingCharts,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",1,,,,2026-08-14T03:58:17.738453+00:00
2513,2026-02-21,Zing,ZingCharts,Muốn Cua Anh Làm Bồ,"Dương Ái Vy, HTM",73,,,,2026-08-14T03:58:17.738453+00:00
2512,2026-02-21,Zing,ZingCharts,Nỗi Đau Giữa Hoà Bình,"Hoà Minzy, Nguyễn Văn Chung",51,,,,2026-08-14T03:58:17.738453+00:00
2505,2026-02-21,Zing,ZingCharts,Thiệp Hồng Sai Tên,Nguyễn Thành Đạt,4,,,,2026-08-14T03:58:17.738453+00:00
2511,2026-02-21,Zing,ZingCharts,Thiệp Hồng Sai Tên (Remix) [Version 2],"Nguyễn Thành Đạt, BMT Music",48,,,,2026-08-14T03:58:17.738453+00:00
2608,2026-02-22,Apple,Apple Daily Album,LK Nhạc Trữ Tình Bolero Hay Nhất,Beeboss & Tuấn Chung,143,,,,2026-08-14T03:58:17.738453+00:00
2602,2026-02-22,Apple,Apple Daily Album,"Liên Khúc Nhạc Xuân , Nhạc Tết Remix Hay Nhất Chúc Mừng Năm Mới","Beeboss, Châu Ngọc Lan",9,,,,2026-08-14T03:58:17.738453+00:00
2601,2026-02-22,Apple,Apple Daily Album,"Liên Khúc Nhạc Xuân 2025, Nhạc Tết 2025 Hay Nhất Chúc Mừng Năm Mới Ất Tỵ",Dương Jun,2,,,,2026-08-14T03:58:17.738453+00:00
2604,2026-02-22,Apple,Apple Daily Album,Liên Khúc Nhạc Xuân Remix Hay Nhất Nghe Là Thấy Tết,Dương Jun,42,,,,2026-08-14T03:58:17.738453+00:00
2605,2026-02-22,Apple,Apple Daily Album,"Liên khúc Nhạc Xuân Remix, nhạc Tết Remixx Bas Căng Sôi Động Đón Tết","Beeboss, Châu Ngọc Lan",80,,,,2026-08-14T03:58:17.738453+00:00
2606,2026-02-22,Apple,Apple Daily Album,Nhạc tết Chill nghe là muốn về sum vầy với gia đình,Minz,60,,,,2026-08-14T03:58:17.738453+00:00
2607,2026-02-22,Apple,Apple Daily Album,Trong,Trang,53,,,,2026-08-14T03:58:17.738453+00:00
2609,2026-02-22,Apple,Apple Daily Album,Tuyển Tập Nhạc tết Hay Nhất,Minz & Dương Jun,195,,,,2026-08-14T03:58:17.738453+00:00
2603,2026-02-22,Apple,Apple Daily Album,Wechoice Awards 2025,Various Artists,26,,,,2026-08-14T03:58:17.738453+00:00
2598,2026-02-22,Apple,Apple Playlist | Vietnam Ơi,CHUỒN CHUỒN (bay thấp),Tùng,106,,,,2026-08-14T03:58:17.738453+00:00
2597,2026-02-22,Apple,Apple Playlist | Vietnam Ơi,Nụ cười của một người lạ,TRANG,56,,,,2026-08-14T03:58:17.738453+00:00
2596,2026-02-22,Apple,Apple Playlist | Vietnam Ơi,Xuân Ca,CHICHA22 & CHARLES. & Kim Chi Sun,11,,,,2026-08-14T03:58:17.738453+00:00
2600,2026-02-22,Apple,Apple Playlist | Vietnam Ơi,Đậu Thần,Dreamwork,157,,,,2026-08-14T03:58:17.738453+00:00
2599,2026-02-22,Apple,Apple Playlist | Vietnam Ơi,ĐẶT TRÁI TIM LÊN BÀN,Tùng,148,,,,2026-08-14T03:58:17.738453+00:00
2577,2026-02-22,Zing,BXH NHẠC MỚI,Chuyện Người Đắp Chiếu (Lofi),"Hoàng Y Nhung, V2T",75,,,,2026-08-14T03:58:17.738453+00:00
2578,2026-02-22,Zing,BXH NHẠC MỚI,Chuyện Người Đắp Chiếu (Remix),"ANY, V2T Media",66,,,,2026-08-14T03:58:17.738453+00:00
2574,2026-02-22,Zing,BXH NHẠC MỚI,"Có Công Mài ""Sắc"" (Remix)",Ngô Lan Hương,35,,,,2026-08-14T03:58:17.738453+00:00
2571,2026-02-22,Zing,BXH NHẠC MỚI,Hôn Lễ Của Em,"Hiền Hồ, Trọng Nhân",16,,,,2026-08-14T03:58:17.738453+00:00
2573,2026-02-22,Zing,BXH NHẠC MỚI,Thiệp Hồng Sai Tên,Đan Trường,41,,,,2026-08-14T03:58:17.738453+00:00
2576,2026-02-22,Zing,BXH NHẠC MỚI,Tết Xưa,"Nal, CT",46,,,,2026-08-14T03:58:17.738453+00:00
2575,2026-02-22,Zing,BXH NHẠC MỚI,Vị Tết,"Thoại Nghi, ICM",29,,,,2026-08-14T03:58:17.738453+00:00
2572,2026-02-22,Zing,BXH NHẠC MỚI,Xuân Ca,CHICHA22 & CHARLES. & Kim Chi Sun,21,,,,2026-08-14T03:58:17.738453+00:00
2579,2026-02-22,Zing,BXH NHẠC MỚI,Đủ Nắng Hoa Sẽ Nở,"Văn Mai Hương,(S)trong, Phùng Khánh Linh",38,,,,2026-08-14T03:58:17.738453+00:00
2584,2026-02-22,Spotify,DAILY TOP SONG,50 Năm Về Sau,"F47, meChill & Đặng Thanh Tuyền",168,,,,2026-08-14T03:58:17.738453+00:00
2583,2026-02-22,Spotify,DAILY TOP SONG,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",100,,,,2026-08-14T03:58:17.738453+00:00
2586,2026-02-22,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",16,,,,2026-08-14T03:58:17.738453+00:00
2588,2026-02-22,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"Mechill, Đặng Thanh Tuyền",81,,,,2026-08-14T03:58:17.738453+00:00
2589,2026-02-22,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau (NamCon Remix),"meChill, Nam Con",86,,,,2026-08-14T03:58:17.738453+00:00
2585,2026-02-22,Spotify,DAILY VIRAL SONGs,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",11,,,,2026-08-14T03:58:17.738453+00:00
2587,2026-02-22,Spotify,DAILY VIRAL SONGs,label khác - Thiệp Hồng Sai Tên (Tino Remix),"Thiên Tài, Meme Media",19,,,,2026-08-14T03:58:17.738453+00:00
2590,2026-02-22,Spotify,HA NOI,Đủ Nắng Hoa Sẽ Nở,"Văn Mai Hương, (S)TRONG, Phùng Khánh Linh",38,,,,2026-08-14T03:58:17.738453+00:00
2591,2026-02-22,Spotify,Spotify Playlist | Fresh Find Vietnam,Lâu Rồi Mới Đậm Sâu,JBEE7,60,,,,2026-08-14T03:58:17.738453+00:00
2593,2026-02-22,Spotify,Spotify Playlist | Fresh Find Vietnam,Thương Người Có Người Thương,Po Bae,71,,,,2026-08-14T03:58:17.738453+00:00
2592,2026-02-22,Spotify,Spotify Playlist | Fresh Find Vietnam,Ông Già Tuyết,Jackie Njine,68,,,,2026-08-14T03:58:17.738453+00:00
2595,2026-02-22,Spotify,Spotify Playlist | Vsound Ngay Lúc Này,Hoa Ban Nhỏ Bé,Min & Bùi Công Nam & VƯƠNG BÌNH & Kai Đinh,54,,,,2026-08-14T03:58:17.738453+00:00
2594,2026-02-22,Spotify,Spotify Playlist | Vsound Ngay Lúc Này,Đủ Nắng Hoa Sẽ Nở,Văn Mai Hương & (S)TRONG & Phùng Khánh Linh,59,,,,2026-08-14T03:58:17.738453+00:00
2612,2026-02-22,Tiktok,TIKTOK BREAKOUT,Vui Như Tết - Remix,"Bảo Trân Đặng, CT",20,,,,2026-08-14T03:58:17.738453+00:00
2613,2026-02-22,Tiktok,TIKTOK HOT,Anh Này Là Của Tui (Hchun Remix),"Pinky Vanh, Hoa Vũ",2,,,,2026-08-14T03:58:17.738453+00:00
2614,2026-02-22,Tiktok,TIKTOK HOT,Bên Nhau Cả Đời,"Bảo Trân Đặng, CT",6,,,,2026-08-14T03:58:17.738453+00:00
2615,2026-02-22,Tiktok,TIKTOK HOT,Tết Bình An (Rumba),Như Bee,11,,,,2026-08-14T03:58:17.738453+00:00
2617,2026-02-22,Tiktok,TIKTOK HOT,tết là phái đi về nhà,Dương Ái Vy,17,,,,2026-08-14T03:58:17.738453+00:00
2616,2026-02-22,Tiktok,TIKTOK HOT,tết là tết sum vầy,20x,15,,,,2026-08-14T03:58:17.738453+00:00
2610,2026-02-22,Tiktok,TIKTOK POPULAR,Bên Em Mùa Xuân - Cha Cha Cha,"Bảo Trân Đặng, CT",99,,,,2026-08-14T03:58:17.738453+00:00
2611,2026-02-22,Tiktok,TIKTOK POPULAR,Xuân Họp Mặt - Remix,"Bảo Trân Đặng, CT",61,,,,2026-08-14T03:58:17.738453+00:00
2580,2026-02-22,Spotify,WEEKLY TOP ALBUM Tuần,Để Leo Một Ngọn Núi,Tùng,117,,,,2026-08-14T03:58:17.738453+00:00
2582,2026-02-22,Spotify,WEEKLY TOP SONG,50 Năm Về Sau,"F47, meChill & Đặng Thanh Tuyền",167,,,,2026-08-14T03:58:17.738453+00:00
2581,2026-02-22,Spotify,WEEKLY TOP SONG,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",30,,,,2026-08-14T03:58:17.738453+00:00
2563,2026-02-22,Zing,ZingCharts,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",6,,,,2026-08-14T03:58:17.738453+00:00
2566,2026-02-22,Zing,ZingCharts,50 Năm Về Sau (NamCon Remix),"meChill, Nam Con",69,,,,2026-08-14T03:58:17.738453+00:00
2567,2026-02-22,Zing,ZingCharts,Anh Thua Anh Ta,Gia Huy Singer,74,,,,2026-08-14T03:58:17.738453+00:00
2565,2026-02-22,Zing,ZingCharts,Cưới Tết,"Nal, CT",33,,,,2026-08-14T03:58:17.738453+00:00
2564,2026-02-22,Zing,ZingCharts,Hôn Lễ Của Em,"Hiền Hồ, Trọng Nhân",53,,,,2026-08-14T03:58:17.738453+00:00
2561,2026-02-22,Zing,ZingCharts,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",1,,,,2026-08-14T03:58:17.738453+00:00
2570,2026-02-22,Zing,ZingCharts,Muốn Cua Anh Làm Bồ,"Dương Ái Vy, HTM",73,,,,2026-08-14T03:58:17.738453+00:00
2569,2026-02-22,Zing,ZingCharts,Nỗi Đau Giữa Hoà Bình,"Hoà Minzy, Nguyễn Văn Chung",51,,,,2026-08-14T03:58:17.738453+00:00
2562,2026-02-22,Zing,ZingCharts,Thiệp Hồng Sai Tên,Nguyễn Thành Đạt,4,,,,2026-08-14T03:58:17.738453+00:00
2568,2026-02-22,Zing,ZingCharts,Thiệp Hồng Sai Tên (Remix) [Version 2],"Nguyễn Thành Đạt, BMT Music",48,,,,2026-08-14T03:58:17.738453+00:00
2659,2026-02-23,Apple,Apple Daily Album,LK Nhạc Trữ Tình Bolero Hay Nhất,Beeboss & Tuấn Chung,143,,,,2026-08-14T03:58:17.738453+00:00
2653,2026-02-23,Apple,Apple Daily Album,"Liên Khúc Nhạc Xuân , Nhạc Tết Remix Hay Nhất Chúc Mừng Năm Mới","Beeboss, Châu Ngọc Lan",9,,,,2026-08-14T03:58:17.738453+00:00
2652,2026-02-23,Apple,Apple Daily Album,"Liên Khúc Nhạc Xuân 2025, Nhạc Tết 2025 Hay Nhất Chúc Mừng Năm Mới Ất Tỵ",Dương Jun,2,,,,2026-08-14T03:58:17.738453+00:00
2655,2026-02-23,Apple,Apple Daily Album,Liên Khúc Nhạc Xuân Remix Hay Nhất Nghe Là Thấy Tết,Dương Jun,42,,,,2026-08-14T03:58:17.738453+00:00
2656,2026-02-23,Apple,Apple Daily Album,"Liên khúc Nhạc Xuân Remix, nhạc Tết Remixx Bas Căng Sôi Động Đón Tết","Beeboss, Châu Ngọc Lan",80,,,,2026-08-14T03:58:17.738453+00:00
2657,2026-02-23,Apple,Apple Daily Album,Nhạc tết Chill nghe là muốn về sum vầy với gia đình,Minz,60,,,,2026-08-14T03:58:17.738453+00:00
2658,2026-02-23,Apple,Apple Daily Album,Trong,Trang,53,,,,2026-08-14T03:58:17.738453+00:00
2660,2026-02-23,Apple,Apple Daily Album,Tuyển Tập Nhạc tết Hay Nhất,Minz & Dương Jun,195,,,,2026-08-14T03:58:17.738453+00:00
2654,2026-02-23,Apple,Apple Daily Album,Wechoice Awards 2025,Various Artists,26,,,,2026-08-14T03:58:17.738453+00:00
2651,2026-02-23,Apple,Apple Playlist | Vietnam Ơi,Nụ cười của một người lạ,TRANG,56,,,,2026-08-14T03:58:17.738453+00:00
2633,2026-02-23,Zing,BXH NHẠC MỚI,Chuyện Người Đắp Chiếu (Lo-Fi),Hoàng Y Nhung & V2T Media,42,,,,2026-08-14T03:58:17.738453+00:00
